iteration,training error,iteration time,crossValError,1.148257851600647
0,1.3218001127243042,0.5959968566894531,0.9912436008453369
1,1.1455703973770142,0.5560002326965332,0.895993173122406
2,0.9774207472801208,0.563995361328125,0.8336690664291382
3,0.9005154371261597,0.4870002269744873,0.8125125765800476
4,0.8429445028305054,0.49199914932250977,0.8079521059989929
5,0.7993460297584534,0.48599839210510254,0.7920711040496826
6,0.8330909609794617,0.48400020599365234,0.7924545407295227
7,0.8057806491851807,0.569998025894165,0.7889152765274048
8,0.7883732318878174,0.49300217628479004,0.7916315197944641
9,0.7868010997772217,0.5120749473571777,0.7892317175865173
10,0.7759341597557068,0.5373501777648926,0.7839094400405884
11,0.815310001373291,0.534782886505127,0.782736599445343
12,0.7784401774406433,0.5659976005554199,0.7877843379974365
13,0.7824772000312805,0.6019983291625977,0.7773247361183167
14,0.7786349654197693,0.535003662109375,0.7724304795265198
15,0.7727516889572144,0.48200130462646484,0.7639418244361877
16,0.7772837281227112,0.5313980579376221,0.7731658220291138
17,0.7650259137153625,0.5384221076965332,0.7599837779998779
18,0.7733423113822937,0.6360032558441162,0.7672353386878967
19,0.7602704763412476,0.5440025329589844,0.7650083899497986
20,0.762522280216217,0.6380026340484619,0.76509690284729
21,0.765312910079956,0.5219957828521729,0.7514427900314331
22,0.762772798538208,0.6479976177215576,0.7620557546615601
23,0.7530871629714966,0.567000150680542,0.7492354512214661
24,0.7293812036514282,0.8419995307922363,0.7487196922302246
25,0.7741447687149048,0.6870017051696777,0.7510192394256592
26,0.7593305110931396,0.576998233795166,0.7449313998222351
27,0.7562380433082581,0.4930002689361572,0.7446984052658081
28,0.7475894093513489,0.5180003643035889,0.7465115189552307
29,0.7622544169425964,0.5420007705688477
